GeneID	GYAPG	GYAOY	GYAOZ	GYAPA	GYAPB	GYAPC	GYAPH	GYAPN	GYAPO	GYAPP	GYAPS	GYAPT
jgi.p|Debha1|1292	404	733	1178	737	606	779	730	350	407	1137	1005	464
jgi.p|Debha1|1293	183	173	413	185	121	172	725	131	287	322	314	160
jgi.p|Debha1|1294	43	99	115	132	66	94	328	81	125	120	111	54
jgi.p|Debha1|1295	20	53	68	76	29	43	216	52	99	56	38	22
jgi.p|Debha1|1296	649	494	789	539	407	687	10572	2037	4104	1209	1223	601
jgi.p|Debha1|1297	216	247	467	326	221	412	1983	514	749	357	368	170
jgi.p|Debha1|1298	185	199	427	241	111	201	932	160	369	213	263	116
jgi.p|Debha1|1299	1165	2405	2809	2260	1317	1385	2930	1060	1342	1416	1700	705
jgi.p|Debha1|13	14	35	35	47	18	40	475	132	218	27	26	11
jgi.p|Debha1|130	232	452	652	423	183	247	2564	760	917	589	492	255
jgi.p|Debha1|1300	360	705	1004	691	343	614	3326	952	1427	1406	1327	637
jgi.p|Debha1|1301	108	190	324	230	133	166	283	66	122	549	481	202
jgi.p|Debha1|1302	32	36	63	49	26	23	86	26	44	54	36	15
jgi.p|Debha1|1303	535	459	1020	582	237	459	269	59	124	662	705	291
jgi.p|Debha1|1304	611	921	1787	1135	534	917	4656	1190	2145	1021	1273	568
jgi.p|Debha1|1305	70	112	177	148	56	91	706	220	275	152	130	50
jgi.p|Debha1|1306	2990	8060	9820	7746	5052	11776	12616	5883	6456	13959	12816	5419
jgi.p|Debha1|1307	360	430	606	510	274	411	1108	405	458	488	510	233
jgi.p|Debha1|1308	16	28	26	43	13	21	122	63	75	19	19	21
jgi.p|Debha1|1309	11	21	46	20	27	22	27	2	11	35	33	22
jgi.p|Debha1|131	113	112	220	106	66	178	340	141	107	272	291	121
jgi.p|Debha1|1310	774	3101	2380	3719	2269	5660	25618	33414	13468	2948	3393	1655
jgi.p|Debha1|1311	1	0	0	1	0	0	6	0	0	0	0	0
jgi.p|Debha1|1312	30	121	111	179	134	385	339	435	179	195	220	119
jgi.p|Debha1|1313	118	217	324	242	192	207	359	162	163	280	322	154
jgi.p|Debha1|1314	140	131	326	116	86	114	288	47	125	363	326	147
jgi.p|Debha1|1315	17	33	31	19	14	36	147	40	74	36	37	13
jgi.p|Debha1|1316	73	203	196	189	144	161	129	85	70	267	260	117
jgi.p|Debha1|1317	17	50	44	45	21	25	46	33	26	39	37	11
jgi.p|Debha1|1318	37	98	114	115	40	65	90	29	55	64	88	62
jgi.p|Debha1|1319	72	60	137	91	39	43	279	66	101	110	83	57
jgi.p|Debha1|132	1450	1531	3592	1733	881	1734	7568	1248	2881	2191	2453	1223
jgi.p|Debha1|1320	29	93	74	90	32	48	489	103	183	73	51	36
jgi.p|Debha1|1321	69	243	224	201	94	132	151	70	73	203	195	78
jgi.p|Debha1|1322	43	80	110	86	34	82	111	43	61	154	140	41
jgi.p|Debha1|1323	42	136	133	146	53	97	544	144	255	132	116	45
jgi.p|Debha1|1324	64	410	489	298	57	118	579	209	401	183	168	71
jgi.p|Debha1|1325	107	331	342	327	156	294	545	263	308	314	284	122
jgi.p|Debha1|1326	21	32	50	39	11	31	52	5	21	48	45	23
jgi.p|Debha1|1327	0	0	1	0	0	0	0	0	0	0	1	0
jgi.p|Debha1|1328	0	0	0	2	0	1	0	0	0	0	0	1
jgi.p|Debha1|1329	5302	8807	18304	7503	5192	8176	15257	3736	6486	21969	24229	10682
jgi.p|Debha1|133	51	113	156	101	65	69	555	175	214	118	122	67
jgi.p|Debha1|1330	108	143	268	158	82	154	357	91	192	202	251	99
jgi.p|Debha1|1331	2	6	6	3	4	6	3	0	1	12	6	4
jgi.p|Debha1|1332	109	66	190	67	37	85	2835	637	1031	238	263	110
jgi.p|Debha1|1333	672	1007	1706	1106	623	1147	6095	1423	2707	1477	1483	695
jgi.p|Debha1|1334	502	489	625	612	383	891	2705	589	1099	1284	1522	772
jgi.p|Debha1|1335	87	128	148	117	79	125	833	290	448	213	255	122
jgi.p|Debha1|1336	514	1288	1369	1159	518	869	5477	1380	2807	1316	1242	539
jgi.p|Debha1|1337	113	236	296	278	176	313	105	29	45	417	443	201
jgi.p|Debha1|1338	0	4	4	3	2	3	3	2	2	5	9	0
jgi.p|Debha1|1339	2	2	10	10	10	2	28	1	8	21	12	9
jgi.p|Debha1|134	36	73	92	64	48	73	395	146	129	81	86	44
jgi.p|Debha1|1340	6	4	8	8	2	2	17	1	5	11	14	1
jgi.p|Debha1|1341	34	50	74	57	29	29	345	49	135	52	76	27
jgi.p|Debha1|1342	2	5	2	5	3	2	1	0	2	10	8	6
jgi.p|Debha1|1343	1	5	9	2	3	3	1	0	1	13	9	1
jgi.p|Debha1|1344	58	51	98	74	32	54	1138	192	418	109	117	40
jgi.p|Debha1|1345	3	4	5	8	6	10	11	6	2	3	2	3
jgi.p|Debha1|1346	63	68	111	70	53	56	713	135	262	77	102	59
jgi.p|Debha1|1347	57	72	117	90	31	41	866	141	342	126	119	62
jgi.p|Debha1|1348	221	637	729	669	445	1003	178	93	102	928	1022	522
jgi.p|Debha1|1349	159	292	314	340	132	287	1513	382	618	366	439	184
jgi.p|Debha1|135	32	183	94	225	59	97	631	364	304	78	100	44
jgi.p|Debha1|1350	1	5	4	9	2	1	10	6	7	7	7	3
jgi.p|Debha1|1351	10	29	26	22	27	19	568	144	226	49	44	12
jgi.p|Debha1|1352	20	33	40	46	12	34	27	4	8	32	48	25
jgi.p|Debha1|1353	2865	4719	7709	6077	2869	4978	2718	914	1190	5572	6313	2708
jgi.p|Debha1|1354	12095	13066	24730	14707	7812	10870	20907	4089	8099	20084	20331	9636
jgi.p|Debha1|1355	82	125	217	199	102	123	559	230	229	159	173	66
jgi.p|Debha1|1356	228	317	500	334	173	208	533	122	229	447	423	213
jgi.p|Debha1|1357	36	87	69	67	54	63	99	24	41	145	104	46
jgi.p|Debha1|1358	6	38	29	51	9	31	5	1	4	31	30	14
jgi.p|Debha1|1359	235	308	559	322	229	322	1295	303	608	555	604	253
jgi.p|Debha1|136	23	61	88	40	18	44	1091	241	364	51	67	25
jgi.p|Debha1|1360	41	199	132	183	75	122	555	235	237	92	81	60
jgi.p|Debha1|1361	66	151	211	157	74	126	796	342	299	165	145	77
jgi.p|Debha1|1362	61	159	159	125	74	75	375	200	185	142	139	64
jgi.p|Debha1|1363	10	33	38	29	18	19	16	4	5	38	44	14
jgi.p|Debha1|1364	27	10	30	33	7	16	27	2	4	81	86	28
jgi.p|Debha1|1365	77	157	162	157	61	96	60	28	28	225	242	117
jgi.p|Debha1|1366	54	232	155	193	90	121	214	85	94	97	113	68
jgi.p|Debha1|1367	484	1226	1669	1516	599	1110	1053	415	517	1003	1219	553
jgi.p|Debha1|1368	136	181	441	238	130	211	536	154	248	253	309	160
jgi.p|Debha1|1369	42	163	141	132	78	142	1305	458	545	98	108	54
jgi.p|Debha1|137	61	180	137	157	87	87	352	121	139	196	209	77
jgi.p|Debha1|1370	492	113	354	156	150	435	40152	6414	12934	492	644	336
jgi.p|Debha1|1371	19	58	79	79	30	43	297	93	106	33	35	27
jgi.p|Debha1|1372	107	163	238	155	103	131	704	220	330	220	237	90
jgi.p|Debha1|1373	4	1	14	6	4	2	99	30	48	10	8	5
jgi.p|Debha1|1374	367	411	961	362	255	515	5067	1323	2635	1104	1064	480
jgi.p|Debha1|1375	57	280	218	243	128	258	547	232	228	162	174	75
jgi.p|Debha1|1376	11	36	17	45	7	29	118	57	55	12	8	16
jgi.p|Debha1|1377	1	2	4	0	2	3	8	2	2	5	7	0
jgi.p|Debha1|1378	58	72	109	56	47	48	1537	339	819	168	139	63
jgi.p|Debha1|1379	11	15	17	16	9	17	41	10	13	13	20	4
jgi.p|Debha1|138	5956	5748	14329	6589	4242	7643	15713	4601	6242	11371	12355	5749
jgi.p|Debha1|1380	32	58	96	61	34	50	603	144	227	79	80	32
jgi.p|Debha1|1381	92	125	236	181	59	95	1164	226	507	168	186	100
jgi.p|Debha1|1382	45	44	111	45	32	54	300	98	141	111	95	55
jgi.p|Debha1|1383	5	16	18	18	9	20	23	7	5	21	27	10
jgi.p|Debha1|1384	35	148	140	155	67	72	353	314	213	122	132	57
jgi.p|Debha1|1385	30	84	73	79	23	60	555	113	182	81	56	33
jgi.p|Debha1|1386	38	253	157	317	163	301	172	109	73	159	203	80
jgi.p|Debha1|1387	61	98	220	102	64	174	223	66	104	219	230	143
jgi.p|Debha1|1388	17	27	41	29	14	19	103	34	53	42	31	23
jgi.p|Debha1|1389	403	343	1007	412	289	630	3787	746	1756	614	643	330
jgi.p|Debha1|139	823	2558	2703	2609	1873	2275	656	474	407	2142	2220	895
jgi.p|Debha1|1390	77	146	193	101	85	122	974	253	406	225	231	106
jgi.p|Debha1|1391	663	916	1312	858	491	768	3590	908	1595	897	915	517
jgi.p|Debha1|1392	801	1037	2206	1015	562	1172	3816	695	1445	1631	1653	790
jgi.p|Debha1|1393	31	48	78	75	44	44	229	126	100	115	116	52
jgi.p|Debha1|1394	32	63	90	59	31	40	45	12	15	88	113	45
jgi.p|Debha1|1395	778	1337	1975	1307	733	1101	1855	609	884	1852	1811	818
jgi.p|Debha1|1396	19	113	104	75	51	100	215	125	109	87	92	36
jgi.p|Debha1|1397	38	87	113	69	43	73	587	264	283	57	65	41
jgi.p|Debha1|1398	338	295	844	432	214	474	1415	321	638	548	578	280
jgi.p|Debha1|1399	45	116	156	168	138	135	156	55	66	117	148	56
jgi.p|Debha1|14	3	1	0	0	0	0	20	13	5	2	1	0
jgi.p|Debha1|140	436	644	1472	662	341	611	28474	6195	11780	808	851	369
jgi.p|Debha1|1400	43	116	131	103	45	100	649	203	208	98	91	47
jgi.p|Debha1|1401	3251	2939	7866	2976	1914	4149	5785	1352	2858	7821	7723	3664
jgi.p|Debha1|1402	1244	9151	6203	9882	4981	7124	7200	6690	3827	4456	5266	2139
jgi.p|Debha1|1403	10108	9759	29436	10155	6190	16292	53717	14264	24637	23777	24794	11915
jgi.p|Debha1|1404	74	264	262	250	115	205	1036	288	459	177	197	118
jgi.p|Debha1|1405	178	228	490	251	162	242	558	171	261	349	410	199
jgi.p|Debha1|1406	108	299	427	272	141	267	1685	432	599	341	294	165
jgi.p|Debha1|1407	1136	797	2361	716	379	1090	1749	414	787	1287	1658	765
jgi.p|Debha1|1408	55	80	141	71	47	84	533	87	206	114	131	63
jgi.p|Debha1|1409	228	415	607	406	288	295	711	419	341	501	506	230
jgi.p|Debha1|141	40	123	125	123	91	136	898	251	415	151	133	59
jgi.p|Debha1|1410	53	118	171	130	55	67	380	113	139	100	97	51
jgi.p|Debha1|1411	3959	5463	10940	5053	3990	5063	6532	3149	3031	7078	7730	3352
jgi.p|Debha1|1412	31	39	67	61	41	52	271	58	100	101	89	29
jgi.p|Debha1|1413	1646	1949	4579	2039	1151	2588	2720	633	1192	2512	3284	1707
jgi.p|Debha1|1414	301	572	956	630	366	724	217	102	109	576	625	369
jgi.p|Debha1|1415	59	154	140	133	80	177	195	91	88	107	131	59
jgi.p|Debha1|1416	20	29	73	24	17	51	18	10	20	42	36	18
jgi.p|Debha1|1417	95	148	232	135	65	154	497	97	171	264	279	142
jgi.p|Debha1|1418	118	109	248	163	79	139	1146	140	418	225	220	105
jgi.p|Debha1|1419	87	241	210	218	107	177	286	106	153	280	285	124
jgi.p|Debha1|142	195	292	512	229	174	315	1816	529	891	498	456	176
jgi.p|Debha1|1420	15	8	39	10	2	13	410	72	129	24	17	15
jgi.p|Debha1|1421	6	21	23	22	15	10	17	15	18	5	13	2
jgi.p|Debha1|1422	26091	42084	81128	38592	29533	47271	26047	9192	11914	65956	69924	29498
jgi.p|Debha1|1423	1374	3486	5039	4188	2529	4231	739	353	376	3982	4034	1849
jgi.p|Debha1|1424	83	202	250	151	101	198	768	193	331	223	255	92
jgi.p|Debha1|1425	425	697	1165	790	503	1047	1994	458	684	952	904	470
jgi.p|Debha1|1426	0	9	7	2	2	8	2	0	1	0	6	2
jgi.p|Debha1|1427	8001	18878	23282	20067	8541	18460	52257	16800	23282	14009	14583	7242
jgi.p|Debha1|1428	373	453	846	473	247	422	929	309	421	646	576	274
jgi.p|Debha1|1429	119	141	226	139	74	104	1154	209	449	124	168	77
jgi.p|Debha1|143	173	747	543	710	303	495	1680	872	708	460	441	219
jgi.p|Debha1|1430	44	128	120	143	54	63	299	126	136	86	102	36
jgi.p|Debha1|1431	30	76	90	73	53	57	83	45	48	71	81	31
jgi.p|Debha1|1432	63	249	170	199	101	170	619	235	275	154	153	81
jgi.p|Debha1|1433	1260	2258	3753	2395	1372	2136	1988	919	1121	2235	2591	1290
jgi.p|Debha1|1434	25262	79213	89071	84339	57826	61665	9688	8506	5201	52086	70394	27480
jgi.p|Debha1|1435	298	341	517	470	245	429	2460	668	986	547	557	283
jgi.p|Debha1|1436	160	363	448	347	232	389	446	209	222	547	513	225
jgi.p|Debha1|1437	121	401	295	427	122	175	142	54	64	128	131	63
jgi.p|Debha1|1438	196	309	491	356	235	266	675	205	223	390	345	133
jgi.p|Debha1|1439	12	50	47	50	32	47	191	87	99	49	33	31
jgi.p|Debha1|144	972	4096	3943	4233	2375	3478	570	476	416	2430	2543	977
jgi.p|Debha1|1440	1120	3497	4822	3501	2319	5871	5978	2638	2699	2573	3171	1603
jgi.p|Debha1|1441	352	490	802	513	361	522	2796	667	1132	809	855	403
jgi.p|Debha1|1442	188	314	538	313	131	210	412	108	183	364	360	158
jgi.p|Debha1|1443	399	796	1080	921	396	678	2112	565	902	773	752	433
jgi.p|Debha1|1444	81	195	262	182	134	172	1474	477	536	212	214	89
jgi.p|Debha1|1445	511	1649	1947	1683	894	1617	4591	2192	2830	1091	1258	611
jgi.p|Debha1|1446	43	27	70	48	19	31	586	107	178	41	58	27
jgi.p|Debha1|1447	56	156	149	168	72	98	360	160	158	113	125	66
jgi.p|Debha1|1448	75	162	193	168	105	108	244	80	88	150	119	51
jgi.p|Debha1|1449	78	91	118	130	48	54	456	130	168	98	112	44
jgi.p|Debha1|145	16	46	65	53	22	45	178	83	65	75	49	29
jgi.p|Debha1|1450	13	38	31	39	16	36	73	37	22	30	30	6
jgi.p|Debha1|1451	119	614	450	602	229	361	437	200	235	365	399	141
jgi.p|Debha1|1452	35	90	140	111	45	104	748	214	334	132	115	49
jgi.p|Debha1|1453	48	127	123	80	52	85	890	192	293	148	101	50
jgi.p|Debha1|1454	35	47	56	28	19	50	984	220	253	57	42	27
jgi.p|Debha1|1455	138	257	461	251	114	215	621	139	242	544	571	264
jgi.p|Debha1|1456	2506	7625	8976	8313	3736	7417	40015	14332	16542	6448	7098	3376
jgi.p|Debha1|1457	1373	1628	3148	1606	1022	1625	689	208	274	2439	2568	1138
jgi.p|Debha1|1458	529	639	1454	673	361	702	2049	433	895	762	887	436
jgi.p|Debha1|1459	15	23	34	11	14	17	167	60	65	29	17	19
jgi.p|Debha1|146	54	147	163	135	89	116	467	148	188	193	173	63
jgi.p|Debha1|1460	11	115	63	142	36	60	147	83	65	38	28	24
jgi.p|Debha1|1461	175	978	519	840	104	230	198	143	122	200	100	93
jgi.p|Debha1|1462	9	52	54	95	27	39	219	75	74	37	26	14
jgi.p|Debha1|1463	303	555	774	615	337	485	960	238	380	666	619	321
jgi.p|Debha1|1464	835	4037	3261	4603	1890	3745	2514	2017	1544	2046	2370	1089
jgi.p|Debha1|1465	481	1354	1601	1169	933	1414	563	270	341	1146	1290	504
jgi.p|Debha1|1466	22	81	79	102	37	69	208	72	76	69	91	27
jgi.p|Debha1|1467	442	495	883	420	308	408	2287	506	951	751	665	371
jgi.p|Debha1|1468	350	379	788	425	229	325	2112	476	1035	536	606	280
jgi.p|Debha1|1469	143	342	340	389	174	292	725	224	320	374	351	173
jgi.p|Debha1|147	9	24	14	8	12	2	3	0	3	5	5	4
jgi.p|Debha1|1470	62	192	173	223	113	95	154	94	106	133	150	75
jgi.p|Debha1|1471	339	275	555	270	187	254	1689	320	690	483	423	209
jgi.p|Debha1|1472	328	925	911	899	365	386	440	274	240	439	385	208
jgi.p|Debha1|1473	115	378	328	408	204	385	1025	376	462	406	396	187
jgi.p|Debha1|1474	78	154	182	126	89	109	525	174	242	191	204	79
jgi.p|Debha1|1475	10	53	43	34	15	45	171	66	85	39	30	12
jgi.p|Debha1|1476	8600	40764	37170	47299	22391	50962	5076	3457	3079	24808	25826	12667
jgi.p|Debha1|1477	231	374	619	401	275	458	2811	787	1237	544	577	254
jgi.p|Debha1|1478	5086	4365	11848	4277	2899	4854	2307	514	1193	8762	9824	4776
jgi.p|Debha1|1479	1745	5062	6385	5450	3330	9031	4487	1717	1985	7290	8974	4114
jgi.p|Debha1|148	578	1235	1815	1223	712	1400	2550	712	1340	2297	2708	1216
jgi.p|Debha1|1480	913	2425	2909	2526	1889	1929	547	341	329	1980	2350	857
jgi.p|Debha1|1481	986	1137	2469	1374	611	1249	1627	339	725	2220	2100	982
jgi.p|Debha1|1482	266	550	788	552	349	574	1668	488	729	723	842	343
jgi.p|Debha1|1483	202	751	827	708	309	682	1879	802	943	870	810	350
jgi.p|Debha1|1484	939	1865	2845	1983	1074	2342	3201	1336	1630	2647	2731	1233
jgi.p|Debha1|1485	60	94	156	116	75	113	428	188	182	154	139	60
jgi.p|Debha1|1486	53	181	161	189	85	153	495	156	234	130	130	58
jgi.p|Debha1|1487	31	58	94	56	31	46	121	28	58	69	43	21
jgi.p|Debha1|1488	660	739	1736	697	471	997	2180	483	813	1504	1408	768
jgi.p|Debha1|1489	186	508	571	556	225	342	2913	716	1126	479	467	229
jgi.p|Debha1|149	240	402	705	554	305	675	583	149	303	549	600	281
jgi.p|Debha1|1490	28	82	70	79	43	83	260	104	80	54	69	25
jgi.p|Debha1|1491	135	317	414	319	161	262	1378	423	598	313	336	160
jgi.p|Debha1|1492	16	23	40	51	24	29	264	84	94	31	50	20
jgi.p|Debha1|1493	1155	2426	3542	2348	1512	3073	33793	12310	15592	3347	3908	1736
jgi.p|Debha1|1494	22	74	59	92	46	50	204	121	101	58	67	22
jgi.p|Debha1|1495	114	255	392	305	143	191	1117	346	450	267	264	119
jgi.p|Debha1|1496	35	71	67	63	47	45	1008	196	425	251	268	122
jgi.p|Debha1|1497	9	17	41	36	23	23	148	37	78	34	39	17
jgi.p|Debha1|1498	773	3292	3135	4305	1692	2752	6530	5173	3811	1462	2018	766
jgi.p|Debha1|1499	967	803	1791	921	512	930	1674	481	743	1528	1417	692
jgi.p|Debha1|15	3	14	11	15	9	14	93	39	47	17	17	9
jgi.p|Debha1|150	200	380	549	455	222	298	1419	314	601	463	510	224
jgi.p|Debha1|1500	5	22	24	24	2	3	218	40	72	18	13	6
jgi.p|Debha1|1501	49	204	234	231	77	156	573	218	229	204	241	119
jgi.p|Debha1|1502	3110	27660	17128	26849	12407	22577	288592	253559	155906	10260	11457	5211
jgi.p|Debha1|1503	57	156	132	192	52	94	1651	447	590	130	103	61
jgi.p|Debha1|1504	555	960	1702	1130	570	1326	2610	779	1024	1455	1491	743
jgi.p|Debha1|1505	253	219	448	231	108	240	2763	536	1014	434	401	173
jgi.p|Debha1|1506	156	169	333	172	78	151	945	340	436	234	232	130
jgi.p|Debha1|1507	393	597	962	494	310	520	2492	790	974	945	884	405
jgi.p|Debha1|1508	368	536	855	562	314	515	2563	680	1142	647	666	321
jgi.p|Debha1|1509	42	142	142	146	62	95	425	119	171	129	136	54
jgi.p|Debha1|151	6071	12044	20723	14379	7207	16121	57804	31540	29587	10303	12312	6932
jgi.p|Debha1|1510	1177	1533	3177	1550	848	1596	4777	1234	2470	2514	2720	1217
jgi.p|Debha1|1511	1869	4216	7303	5076	2207	4069	12045	3528	5909	4525	4504	2068
jgi.p|Debha1|1512	1055	1211	3095	1428	651	1637	3473	715	1663	2328	2488	1259
jgi.p|Debha1|1513	7389	46408	35006	51874	27002	58970	16464	15722	10945	22225	26839	13771
jgi.p|Debha1|1514	3362	4813	10380	5220	3221	8134	10877	4093	5237	7833	8969	4120
jgi.p|Debha1|1515	48	111	99	122	59	70	778	251	312	135	117	48
jgi.p|Debha1|1516	21	46	64	66	25	39	457	114	192	63	61	24
jgi.p|Debha1|1517	385	336	979	355	214	440	1517	277	689	767	883	377
jgi.p|Debha1|1518	1060	656	2510	566	445	744	2917	487	1210	1478	1729	848
jgi.p|Debha1|1519	133	391	415	403	208	420	1715	584	769	444	382	199
jgi.p|Debha1|152	41	220	147	188	84	235	356	185	148	145	161	69
jgi.p|Debha1|1520	225	198	576	210	131	269	1076	306	470	434	460	216
jgi.p|Debha1|1521	14503	17459	35992	14854	12798	10960	13603	3418	5202	23639	23715	9265
jgi.p|Debha1|1522	102	250	352	359	182	249	652	207	236	327	316	167
jgi.p|Debha1|1523	4072	21989	18268	23394	12078	22602	9868	7273	5148	11046	13799	6247
jgi.p|Debha1|1524	520	2960	2462	2795	1547	3258	2104	1109	1241	2011	2382	1088
jgi.p|Debha1|1525	15	37	43	22	29	49	436	171	166	59	51	30
jgi.p|Debha1|1526	88	183	209	221	152	140	769	220	354	174	200	80
jgi.p|Debha1|1527	105	242	348	291	141	213	486	180	253	231	250	106
jgi.p|Debha1|1528	378	469	831	470	279	508	2879	679	1163	850	892	385
jgi.p|Debha1|1529	37	48	74	60	27	52	509	108	162	77	91	39
jgi.p|Debha1|153	1029	1081	1975	921	620	1141	11001	2094	4640	1682	1676	870
jgi.p|Debha1|1530	99	95	145	110	55	69	679	126	196	92	118	54
jgi.p|Debha1|1531	13324	25157	44953	32650	16338	38089	4650	1806	2102	36851	41003	20675
jgi.p|Debha1|1532	55	114	167	156	58	115	707	242	337	107	92	82
jgi.p|Debha1|1533	59	101	147	110	67	102	225	90	70	94	96	64
jgi.p|Debha1|1534	815	2100	2610	2248	1463	1611	281	179	156	2125	2229	875
jgi.p|Debha1|1535	271	269	518	298	216	311	970	211	386	383	415	203
jgi.p|Debha1|1536	652	403	1189	492	314	493	971	155	303	765	848	500
jgi.p|Debha1|1537	433	385	1011	431	306	657	3510	715	1442	1084	1110	498
jgi.p|Debha1|1538	107	118	194	75	65	100	978	203	391	173	154	77
jgi.p|Debha1|1539	15	21	22	19	10	25	141	55	55	24	27	12
jgi.p|Debha1|154	9	26	21	24	17	35	15	3	3	29	25	9
jgi.p|Debha1|1540	23	60	77	63	32	84	439	153	172	62	81	44
jgi.p|Debha1|1541	2316	9567	10889	8310	4870	11366	7411	4635	3518	4689	6144	3083
jgi.p|Debha1|1542	6001	9216	19460	10075	5918	12832	23360	6834	9425	19819	21365	10127
jgi.p|Debha1|1543	86	176	209	167	64	81	1803	313	569	235	213	98
jgi.p|Debha1|1544	1451	1850	3404	1878	1347	1863	5099	1151	2181	2368	2529	1116
jgi.p|Debha1|1545	131	271	385	266	147	183	4474	1268	1538	377	373	160
jgi.p|Debha1|1546	313	587	882	663	380	505	430	202	196	972	1009	405
jgi.p|Debha1|1547	165	295	364	374	202	312	565	147	226	239	236	146
jgi.p|Debha1|1548	40	76	84	60	25	64	336	127	161	140	117	52
jgi.p|Debha1|1549	35	125	110	104	70	127	437	120	157	118	112	44
jgi.p|Debha1|155	37	131	107	101	40	100	330	114	115	73	85	33
jgi.p|Debha1|1550	249	152	449	221	131	223	5142	1201	1987	262	261	187
jgi.p|Debha1|1551	1081	455	1178	525	362	1270	2466	653	1095	1346	1488	627
jgi.p|Debha1|1552	7	9	8	18	4	3	32	12	11	12	16	1
jgi.p|Debha1|1553	111	287	330	278	138	313	388	181	140	283	258	118
jgi.p|Debha1|1554	5	15	26	24	7	24	204	74	87	28	34	10
jgi.p|Debha1|1555	117	408	437	545	237	356	570	179	255	277	269	139
jgi.p|Debha1|1556	73	183	217	196	92	116	301	110	126	123	149	70
jgi.p|Debha1|1557	2	21	13	34	11	10	3	6	1	2	5	2
jgi.p|Debha1|1558	2107	3074	6132	3369	1661	3901	8945	2401	4062	4611	5103	2357
jgi.p|Debha1|1559	34058	248235	171477	252017	143776	256093	28370	22427	16252	89876	119878	51309
jgi.p|Debha1|156	31	81	93	94	70	74	277	101	124	58	69	38
jgi.p|Debha1|1560	28	81	130	97	35	73	457	159	177	101	75	38
jgi.p|Debha1|1561	531	1197	1808	1391	778	1387	705	239	391	1324	1571	661
jgi.p|Debha1|1562	1591	3124	4963	3152	1616	3270	3648	1306	1991	4063	4180	1877
jgi.p|Debha1|1563	246	427	614	566	332	450	3390	770	1239	452	460	254
jgi.p|Debha1|1564	1514	9738	6409	9849	4849	8734	8002	7579	4172	3758	4628	2125
jgi.p|Debha1|1565	57	275	213	321	97	181	243	97	90	108	121	88
jgi.p|Debha1|1566	39	105	104	63	43	57	333	103	169	112	105	32
jgi.p|Debha1|1567	31	86	68	85	20	51	172	68	102	42	74	40
jgi.p|Debha1|1568	155	199	385	243	121	257	1962	467	892	387	385	170
jgi.p|Debha1|1569	2701	2724	6806	2679	1634	3042	23887	4658	9302	5419	5423	2358
jgi.p|Debha1|157	19	62	71	81	40	55	221	94	83	58	74	33
jgi.p|Debha1|1570	935	784	2006	762	509	1049	7523	1523	2925	1870	1873	884
jgi.p|Debha1|1571	302	699	889	853	469	596	2706	784	1056	599	574	310
jgi.p|Debha1|1572	20	70	91	53	24	56	165	74	58	42	50	32
jgi.p|Debha1|1573	61	130	170	163	88	143	214	64	78	192	172	73
jgi.p|Debha1|1574	5110	4309	11845	3791	1956	3652	9239	1923	3790	3229	3428	1896
jgi.p|Debha1|1575	3923	3242	8692	3163	2104	4365	22719	4482	7897	7887	8057	3854
jgi.p|Debha1|1576	1056	955	2161	919	567	963	6455	1194	2805	1361	1491	737
jgi.p|Debha1|1577	107	286	316	359	162	274	928	215	345	223	255	124
jgi.p|Debha1|1578	71	175	252	196	127	260	315	108	128	191	193	104
jgi.p|Debha1|1579	217	320	557	348	267	295	933	265	389	449	423	207
jgi.p|Debha1|158	306	792	819	863	483	803	1869	636	971	785	825	399
jgi.p|Debha1|1580	212	366	593	433	240	300	383	172	167	433	431	205
jgi.p|Debha1|1581	499	857	1267	803	595	715	2463	711	901	1262	1175	476
jgi.p|Debha1|1582	6891	4463	9567	5757	4003	9151	43528	9250	16139	16074	15390	7414
jgi.p|Debha1|1583	841	1926	2916	1990	1098	2130	5008	1441	2116	2632	2542	1159
jgi.p|Debha1|1584	73	211	263	232	104	177	355	249	190	207	206	82
jgi.p|Debha1|1585	169	500	541	503	240	460	771	221	356	440	406	222
jgi.p|Debha1|1586	19	62	50	54	28	53	214	71	79	37	46	16
jgi.p|Debha1|1587	252	347	537	481	284	371	1233	381	496	357	386	162
jgi.p|Debha1|1588	2591	6845	9900	7306	4314	8695	12188	5414	6135	7909	9231	4391
jgi.p|Debha1|1589	855	651	1900	807	431	874	2565	431	1255	1844	2049	1053
jgi.p|Debha1|159	1106	2352	2387	2243	963	1480	16071	3045	6743	1430	1679	783
jgi.p|Debha1|1590	88	149	172	174	110	162	512	133	230	227	248	122
jgi.p|Debha1|1591	44	110	95	111	49	87	453	149	211	104	82	55
jgi.p|Debha1|1592	1101	1092	2438	1256	748	1400	1547	439	718	1645	1786	921
jgi.p|Debha1|1593	1131	1972	2983	1637	1515	1634	2041	1068	867	2096	2214	1013
jgi.p|Debha1|1594	446	382	851	401	275	398	1038	175	381	637	646	311
jgi.p|Debha1|1595	123	139	325	149	44	128	494	104	228	365	291	171
jgi.p|Debha1|1596	32	118	148	118	77	94	72	64	41	101	99	33
jgi.p|Debha1|1597	283	439	900	458	255	482	3032	660	1371	896	867	426
jgi.p|Debha1|1598	139	409	420	422	179	216	508	186	210	208	197	109
jgi.p|Debha1|1599	396	325	775	354	246	371	3097	512	1273	643	666	346
jgi.p|Debha1|16	77	174	194	95	88	152	868	208	316	181	205	82
