GeneID	GYATH	GYATN	GYATO	GYATP	GYATS	GYATT	GYOYH	GYATW	GYATX	GYATY	GYATZ	GYAUA
jgi.p|YarlipO1F2|233549	2065	960	2308	988	1542	695	1315	761	955	437	944	640
jgi.p|YarlipO1F2|233554	2115	163	1096	6930	1739	2700	3998	8586	9398	4308	10489	6915
jgi.p|YarlipO1F2|233558	5329	2903	6106	2296	3551	1736	787	211	192	1208	4642	2646
jgi.p|YarlipO1F2|233562	34773	5969	23221	35046	28354	19386	18001	4614	7613	18373	43158	26209
jgi.p|YarlipO1F2|233571	11241	4492	10180	4106	9011	3269	1410	278	428	2056	5534	3956
jgi.p|YarlipO1F2|233573	52783	9391	39319	66887	57654	33956	79147	78272	114278	44155	126734	97218
jgi.p|YarlipO1F2|233594	416	250	531	188	392	136	453	567	620	110	239	155
jgi.p|YarlipO1F2|233609	8768	5117	10798	2601	7899	2314	4432	4631	4014	1223	3381	1746
jgi.p|YarlipO1F2|233622	1713	239	1094	2863	1299	1170	308	281	414	1477	2615	1403
jgi.p|YarlipO1F2|233628	7041	1751	6233	5710	5976	3292	6382	3967	4946	2701	6353	4511
jgi.p|YarlipO1F2|233633	136	32	121	293	107	133	318	106	133	184	617	357
jgi.p|YarlipO1F2|233638	388	127	394	237	318	152	300	202	249	135	209	168
jgi.p|YarlipO1F2|233639	817	145	562	1191	730	699	260	166	236	660	1237	938
jgi.p|YarlipO1F2|233640	31	19	57	43	29	10	5	2	14	29	139	85
jgi.p|YarlipO1F2|233642	4898	5082	6962	613	2776	620	331	189	252	298	1361	557
jgi.p|YarlipO1F2|233647	19295	8078	17833	12827	15987	7619	9048	25442	28232	9449	29948	16806
jgi.p|YarlipO1F2|233652	2280	766	2032	2339	2302	1369	3186	2964	3962	1389	3270	2184
jgi.p|YarlipO1F2|233661	1	1	0	5	0	0	4	1	0	2	13	3
jgi.p|YarlipO1F2|233663	15543	5272	14017	12340	14056	7393	12038	38192	33731	10020	35187	21243
jgi.p|YarlipO1F2|233665	3308	1112	3171	1859	3174	1243	2572	7060	5681	932	2263	1567
jgi.p|YarlipO1F2|233667	27188	13007	28789	5432	22848	5546	4862	5489	2423	2046	6775	3865
jgi.p|YarlipO1F2|233672	247	102	266	150	175	96	243	627	493	107	305	193
jgi.p|YarlipO1F2|233675	459	129	462	345	264	222	180	116	129	236	502	269
jgi.p|YarlipO1F2|233676	39155	20300	43657	8114	33367	9293	12223	13992	8927	2712	6467	3155
jgi.p|YarlipO1F2|233679	195	44	148	401	354	207	283	472	482	189	609	414
jgi.p|YarlipO1F2|233682	4564	3366	5514	521	2869	697	2069	355	328	49	95	82
jgi.p|YarlipO1F2|233684	888	209	760	937	742	526	575	286	439	605	1562	812
jgi.p|YarlipO1F2|233685	151	77	136	77	125	55	85	47	76	59	124	75
jgi.p|YarlipO1F2|233686	37	10	53	80	56	32	125	127	136	46	130	110
jgi.p|YarlipO1F2|233689	518	205	687	759	484	327	370	268	411	497	1008	617
jgi.p|YarlipO1F2|233690	78	51	82	32	50	21	142	71	88	31	70	66
jgi.p|YarlipO1F2|233694	118	72	147	93	123	47	171	744	475	61	141	87
jgi.p|YarlipO1F2|233699	6694	2603	6902	4713	5460	2923	4205	2088	3142	2745	6508	3742
jgi.p|YarlipO1F2|233708	0	0	3	3	0	0	4	4	3	2	8	9
jgi.p|YarlipO1F2|233712	1307	297	1114	1240	952	864	793	475	614	806	2326	1460
jgi.p|YarlipO1F2|233716	114	29	47	191	26	49	780	811	1031	84	169	88
jgi.p|YarlipO1F2|233718	670	42	339	2362	634	1161	1175	593	1323	904	1385	826
jgi.p|YarlipO1F2|233719	316	55	217	632	378	254	671	584	644	352	739	467
jgi.p|YarlipO1F2|233721	16	1	7	17	12	23	17	6	7	13	14	9
jgi.p|YarlipO1F2|233722	23	9	27	97	38	36	62	144	137	47	79	37
jgi.p|YarlipO1F2|233724	338	151	304	484	332	160	342	1516	1226	274	882	661
jgi.p|YarlipO1F2|233731	140	56	173	138	141	73	153	214	218	118	347	187
jgi.p|YarlipO1F2|233732	1499	626	1594	890	1145	511	834	6469	4447	808	2485	1449
jgi.p|YarlipO1F2|233733	461	125	479	549	488	275	315	161	197	370	865	506
jgi.p|YarlipO1F2|233735	128906	30113	114215	180893	123617	86280	12643	63113	64347	93478	255247	163347
jgi.p|YarlipO1F2|233780	365	113	391	1024	341	362	853	2341	2589	600	1512	925
jgi.p|YarlipO1F2|233782	225	78	253	278	168	124	194	424	342	198	582	308
jgi.p|YarlipO1F2|233783	1082	617	1492	636	746	465	224	386	427	511	2157	1236
jgi.p|YarlipO1F2|233790	437	73	272	1001	579	376	845	1707	2191	462	1547	1072
jgi.p|YarlipO1F2|233804	1971	381	1331	1554	2175	1202	1410	665	892	440	713	581
jgi.p|YarlipO1F2|233809	206	74	227	235	223	100	198	118	138	132	330	212
jgi.p|YarlipO1F2|233818	1107	327	1053	1696	1403	741	1832	3335	3969	1025	2563	1750
jgi.p|YarlipO1F2|233825	119	32	117	145	152	82	271	569	652	80	287	159
jgi.p|YarlipO1F2|233833	1248	545	1480	743	803	460	132	79	91	442	1091	562
jgi.p|YarlipO1F2|233835	279	117	294	319	237	185	375	1434	1141	308	664	408
jgi.p|YarlipO1F2|233841	106	69	155	280	101	103	102	57	50	179	344	158
jgi.p|YarlipO1F2|233842	857	373	1011	1117	764	448	1000	942	1657	723	1679	842
jgi.p|YarlipO1F2|233850	6813	768	4509	8745	6140	4622	5380	3286	4818	3952	5560	3223
jgi.p|YarlipO1F2|233852	768	326	837	735	661	314	681	1020	1248	467	1066	661
jgi.p|YarlipO1F2|233853	3	0	0	0	0	2	1	1	1	0	0	2
jgi.p|YarlipO1F2|233854	173	130	288	274	145	103	238	232	355	210	464	231
jgi.p|YarlipO1F2|233855	655	286	700	610	559	318	591	1082	1411	469	1347	743
jgi.p|YarlipO1F2|233860	805	60	415	3659	902	1383	1813	8807	6642	2925	6403	3939
jgi.p|YarlipO1F2|233862	829	383	802	279	579	186	680	1819	1887	196	433	233
jgi.p|YarlipO1F2|233863	2437	961	2545	2684	2317	1303	1969	10046	6781	1638	4044	2545
jgi.p|YarlipO1F2|233864	100	31	99	46	64	44	81	20	25	45	106	58
jgi.p|YarlipO1F2|233871	103	24	112	445	137	194	505	97	245	223	373	175
jgi.p|YarlipO1F2|233872	7887	1523	6489	14181	7554	6344	2583	3507	4663	7735	19025	12511
jgi.p|YarlipO1F2|233951	512	87	324	645	748	360	861	841	1043	318	683	495
jgi.p|YarlipO1F2|233952	322	62	235	667	296	297	195	70	106	410	780	497
jgi.p|YarlipO1F2|233954	17310	7142	16235	11487	13909	6705	8244	22367	24533	8370	27540	15157
jgi.p|YarlipO1F2|233964	18	3	7	62	13	19	37	20	53	22	41	31
jgi.p|YarlipO1F2|233966	7942	2585	7086	5012	7799	2888	6018	22186	15363	3253	10255	5939
jgi.p|YarlipO1F2|233969	3265	669	2757	4844	3002	2147	3106	14206	10812	2956	7784	5134
jgi.p|YarlipO1F2|233973	175	85	181	210	119	104	219	306	376	189	432	284
jgi.p|YarlipO1F2|233975	2	3	2	3	3	0	0	0	0	0	1	0
jgi.p|YarlipO1F2|233980	3401	1527	3957	2553	2835	1526	1330	5711	4296	1636	4215	2542
jgi.p|YarlipO1F2|233982	1022	283	900	533	783	335	678	2438	1470	435	1106	543
jgi.p|YarlipO1F2|233983	164	43	132	239	180	102	329	293	311	212	458	260
jgi.p|YarlipO1F2|233991	36282	17914	36391	11235	31862	10100	15566	25370	19888	3767	11523	7167
jgi.p|YarlipO1F2|233997	2282	327	1203	5057	2462	2311	2463	206	625	2010	3449	2120
jgi.p|YarlipO1F2|234000	6315	2941	6658	7144	5116	3425	7664	4629	6460	2971	5141	3065
jgi.p|YarlipO1F2|234007	17279	5130	15295	10216	15998	7556	15410	10544	12455	4313	7669	4213
jgi.p|YarlipO1F2|234010	73	41	106	206	127	103	226	813	814	127	349	234
jgi.p|YarlipO1F2|234014	274	69	217	427	361	219	359	737	830	315	833	541
jgi.p|YarlipO1F2|234016	440	161	508	446	358	274	584	1403	1167	310	616	394
jgi.p|YarlipO1F2|234026	5088	954	3635	5783	4640	3015	6287	10545	11217	4479	11914	6527
jgi.p|YarlipO1F2|234029	4645	1083	3103	3377	4233	2239	1172	101	230	1376	2469	1797
jgi.p|YarlipO1F2|234033	1139	339	1115	1110	1252	602	1203	1745	1869	657	1553	1093
jgi.p|YarlipO1F2|234038	664	301	607	300	513	235	308	595	460	260	562	323
jgi.p|YarlipO1F2|234040	1852	498	1696	2523	1799	1319	2536	5625	4842	1327	2372	1511
jgi.p|YarlipO1F2|234047	2609	560	1937	4439	3300	1726	4949	8165	7225	1909	3024	1668
jgi.p|YarlipO1F2|234050	15385	2097	9169	14800	15140	8530	13165	15175	16807	10061	23395	12829
jgi.p|YarlipO1F2|234061	14927	4160	13527	13671	13049	9558	3917	1571	3127	8524	22390	15648
jgi.p|YarlipO1F2|234064	137	30	102	211	150	91	131	34	68	127	314	232
jgi.p|YarlipO1F2|234072	507	175	489	599	404	281	466	496	595	273	530	337
jgi.p|YarlipO1F2|234074	2203	924	2245	1171	1773	756	2470	1574	2140	597	1608	983
jgi.p|YarlipO1F2|234077	2882	536	2088	3799	3184	2226	3244	3031	4012	1788	3860	2745
jgi.p|YarlipO1F2|234088	831	77	400	2039	612	855	470	30	63	999	1249	918
jgi.p|YarlipO1F2|234095	749	239	617	855	893	433	744	704	983	631	1646	1055
jgi.p|YarlipO1F2|234097	583	213	625	701	527	315	543	3826	2859	724	1843	1127
jgi.p|YarlipO1F2|234098	728	285	719	570	563	333	523	4449	2870	511	1481	831
jgi.p|YarlipO1F2|234099	371	152	415	341	359	210	614	341	542	260	497	278
jgi.p|YarlipO1F2|234100	778	298	764	819	693	394	471	582	890	505	1062	622
jgi.p|YarlipO1F2|234104	3863	859	3213	2507	3467	1677	3267	5831	5848	1559	3234	2310
jgi.p|YarlipO1F2|234108	1565	684	1438	1051	1488	630	1373	1406	1993	765	1715	1157
jgi.p|YarlipO1F2|234109	2631	634	2071	2407	2107	1315	2036	11606	8349	1693	5045	2844
jgi.p|YarlipO1F2|234112	729	185	637	754	802	336	603	446	634	466	1171	651
jgi.p|YarlipO1F2|234120	200	27	149	442	113	246	22	10	14	355	1195	1381
jgi.p|YarlipO1F2|234121	232	46	216	602	297	239	344	643	1114	356	817	506
jgi.p|YarlipO1F2|234123	43	16	28	17	15	12	4	1	3	11	30	19
jgi.p|YarlipO1F2|234124	0	1	2	4	0	1	1	5	1	5	11	5
jgi.p|YarlipO1F2|234127	27165	5102	17756	32698	29665	17701	37615	77863	65201	17639	40514	26021
jgi.p|YarlipO1F2|234140	8945	3382	9100	8706	10050	5729	8376	56270	35766	6371	18730	14016
jgi.p|YarlipO1F2|234141	1170	479	1288	981	892	541	537	1322	1246	542	1376	816
jgi.p|YarlipO1F2|234143	13583	5933	13507	8889	11666	5336	7223	18400	21613	6870	23316	12715
jgi.p|YarlipO1F2|234147	2165	535	1749	1982	1940	1150	1581	1876	2382	1365	2900	1577
jgi.p|YarlipO1F2|234148	832	218	752	1086	827	509	1131	936	1251	631	1313	763
jgi.p|YarlipO1F2|234150	408	215	536	316	363	173	541	2050	1432	258	524	322
jgi.p|YarlipO1F2|234153	6306	2846	7123	4826	6199	2687	3386	10121	6939	2829	6697	4183
jgi.p|YarlipO1F2|234154	696	241	615	805	818	414	1042	845	1384	500	1363	866
jgi.p|YarlipO1F2|234157	372	264	446	291	343	166	194	260	249	287	1556	851
jgi.p|YarlipO1F2|234163	8436	2408	7474	5415	7952	3678	4767	7921	8510	2884	7393	4863
jgi.p|YarlipO1F2|234164	608	286	826	706	466	345	402	588	720	430	1068	738
jgi.p|YarlipO1F2|234167	929	192	660	858	530	521	498	525	1075	520	697	413
jgi.p|YarlipO1F2|234169	2083	393	1705	3626	2056	1949	3597	6819	7998	3268	7147	4307
jgi.p|YarlipO1F2|234170	273	88	283	436	235	203	421	328	364	297	538	343
jgi.p|YarlipO1F2|234174	712	372	944	564	601	298	328	268	400	371	781	400
jgi.p|YarlipO1F2|234177	19932	4810	14917	22605	18320	12042	4622	1840	1959	10408	19430	11610
jgi.p|YarlipO1F2|234183	869	84	444	2766	433	1164	178	127	258	817	1069	695
jgi.p|YarlipO1F2|234186	1454	365	1094	1260	1661	797	1585	1528	2178	707	1734	1134
jgi.p|YarlipO1F2|234189	72	37	83	40	48	28	28	9	22	22	57	27
jgi.p|YarlipO1F2|234191	27456	5093	16750	27568	24665	16652	38732	18931	28775	13959	22490	14996
jgi.p|YarlipO1F2|234197	275	59	210	687	331	335	1012	2514	3522	550	1154	759
jgi.p|YarlipO1F2|234199	1661	206	978	3987	975	1834	710	4140	3821	2500	4432	2676
jgi.p|YarlipO1F2|234203	5	1	5	0	0	1	0	0	0	0	2	5
jgi.p|YarlipO1F2|234204	498	296	559	390	397	189	278	421	549	251	681	472
jgi.p|YarlipO1F2|234206	989	235	804	1466	857	669	417	96	212	878	1545	1162
jgi.p|YarlipO1F2|234213	3359	1419	2999	408	2668	549	943	776	952	36	60	20
jgi.p|YarlipO1F2|234215	382	152	394	372	389	213	561	1546	1400	325	1537	960
jgi.p|YarlipO1F2|234218	1913	420	1593	2752	1634	1334	960	1201	1716	1732	4693	3009
jgi.p|YarlipO1F2|234222	12	11	9	7	3	1	6	15	20	3	1	6
jgi.p|YarlipO1F2|234232	230	79	217	388	205	184	233	169	306	324	814	428
jgi.p|YarlipO1F2|234234	427	50	295	1036	602	490	1233	3071	2761	775	1265	731
jgi.p|YarlipO1F2|234239	78	41	68	61	70	28	38	31	65	38	72	44
jgi.p|YarlipO1F2|234240	1129	372	1187	1070	928	616	625	910	1099	634	1508	948
jgi.p|YarlipO1F2|234241	171	83	183	257	195	133	302	875	1043	158	438	237
jgi.p|YarlipO1F2|234242	616	258	649	486	559	230	595	1612	1568	342	924	598
jgi.p|YarlipO1F2|234243	295	78	263	298	372	170	741	716	950	146	347	232
jgi.p|YarlipO1F2|234244	782	245	772	588	585	379	544	643	749	403	1129	645
jgi.p|YarlipO1F2|234247	542	248	583	771	496	354	348	704	727	517	1433	1009
jgi.p|YarlipO1F2|234272	15616	2774	10098	15326	14241	8949	5564	321	591	6665	8614	5178
jgi.p|YarlipO1F2|234282	0	0	0	0	0	0	0	0	0	1	0	0
jgi.p|YarlipO1F2|234291	2636	1175	3008	1196	1891	872	771	536	690	555	1321	763
jgi.p|YarlipO1F2|234300	9	3	9	4	12	3	3	3	0	4	4	3
jgi.p|YarlipO1F2|234301	1253	264	964	2344	1358	1036	2138	1424	2098	1034	2197	1351
jgi.p|YarlipO1F2|234309	159	38	120	334	136	150	101	55	142	246	523	342
jgi.p|YarlipO1F2|234322	1593	891	1825	602	1491	367	1402	3393	2243	297	795	567
jgi.p|YarlipO1F2|234324	531	306	705	340	425	213	267	680	512	228	509	317
jgi.p|YarlipO1F2|234327	1112	537	1265	996	1109	575	1322	3563	3216	625	1505	951
jgi.p|YarlipO1F2|234337	309	118	376	194	275	114	269	266	297	90	205	129
jgi.p|YarlipO1F2|234338	584	175	474	726	561	369	622	787	889	574	1118	701
jgi.p|YarlipO1F2|234340	567	392	657	372	404	193	264	1113	886	383	1317	777
jgi.p|YarlipO1F2|234346	5657	3613	7568	5838	4738	2770	3936	5084	6775	3042	6097	3316
jgi.p|YarlipO1F2|234356	10183	1992	7166	14120	12463	9018	20486	21734	26795	2111	6639	5886
jgi.p|YarlipO1F2|234371	1082	196	886	1527	1323	924	2588	3862	3606	815	1637	1045
jgi.p|YarlipO1F2|234379	604	130	447	561	501	291	2765	3053	3766	396	1060	793
jgi.p|YarlipO1F2|234380	2485	551	1984	2338	2671	1459	2700	2678	3580	1529	4047	2400
jgi.p|YarlipO1F2|234388	1665	1040	2087	1275	1361	628	341	1363	369	1260	7465	4800
jgi.p|YarlipO1F2|234389	1582	585	1523	1644	1534	971	1285	1143	1240	1056	2382	1599
jgi.p|YarlipO1F2|234395	24	5	10	40	13	35	32	127	159	35	99	107
jgi.p|YarlipO1F2|234398	84	49	108	26	28	16	2	2	1	4	9	3
jgi.p|YarlipO1F2|234400	63	47	89	77	46	48	81	70	119	44	103	67
jgi.p|YarlipO1F2|234415	7	1	5	5	4	3	1	0	1	2	4	1
jgi.p|YarlipO1F2|234431	5399	2219	5717	1963	3976	1758	1038	218	279	535	951	545
jgi.p|YarlipO1F2|234434	1221	706	1751	1359	925	584	468	371	515	932	1567	716
jgi.p|YarlipO1F2|234457	699	478	980	329	532	212	749	954	1143	209	571	316
jgi.p|YarlipO1F2|234462	2999	1880	4265	1287	2454	981	938	4115	2073	2529	7730	4492
jgi.p|YarlipO1F2|234464	3556	3295	5854	447	1576	408	453	160	242	173	478	285
jgi.p|YarlipO1F2|234467	64	37	71	7	10	3	39	96	102	2	4	1
jgi.p|YarlipO1F2|234468	626	425	721	331	433	212	229	252	235	425	2149	1245
jgi.p|YarlipO1F2|234469	755	408	926	272	475	202	397	98	107	186	490	245
jgi.p|YarlipO1F2|234479	1230	443	1168	1157	1497	567	1706	2239	2403	763	2179	1211
jgi.p|YarlipO1F2|234480	276	82	268	213	322	132	115	63	43	151	460	241
jgi.p|YarlipO1F2|234482	2029	1310	2855	3020	2024	1254	1818	1061	1923	1672	3444	1962
jgi.p|YarlipO1F2|234483	1520	787	1809	528	730	291	1348	2173	2070	87	161	89
jgi.p|YarlipO1F2|234484	0	0	0	1	0	0	2	0	1	0	0	0
jgi.p|YarlipO1F2|234489	11	5	10	27	8	10	0	0	0	58	258	158
jgi.p|YarlipO1F2|234498	1582	527	1256	407	1226	382	1289	1981	1873	189	636	425
jgi.p|YarlipO1F2|234503	39	14	43	19	16	12	12	8	10	10	32	23
jgi.p|YarlipO1F2|234516	577	280	613	499	576	330	449	542	702	277	821	550
jgi.p|YarlipO1F2|234552	1368	426	1333	738	1239	443	1209	2006	2409	483	1280	718
jgi.p|YarlipO1F2|234553	1727	559	1781	1323	1483	758	1095	2693	2290	803	1911	1280
jgi.p|YarlipO1F2|234570	285	105	332	232	217	146	236	159	231	197	434	246
jgi.p|YarlipO1F2|234573	3	2	7	2	5	1	0	0	0	1	3	2
jgi.p|YarlipO1F2|234576	4453	2539	5126	2044	4021	1389	2787	2772	3263	1099	2649	1729
jgi.p|YarlipO1F2|234578	0	0	0	0	0	1	2	8	5	0	2	1
jgi.p|YarlipO1F2|234579	30	11	15	31	13	16	5	11	14	13	58	28
jgi.p|YarlipO1F2|234584	1	1	4	1	1	2	0	5	4	3	10	1
jgi.p|YarlipO1F2|234588	286	145	269	480	256	210	637	1180	1649	295	699	434
jgi.p|YarlipO1F2|234590	224	95	274	225	242	151	242	277	470	163	430	290
jgi.p|YarlipO1F2|234591	1300	853	1658	775	953	456	562	872	1037	432	983	658
jgi.p|YarlipO1F2|234595	3279	828	2846	2290	2668	1530	1910	3843	3919	1407	3206	1655
jgi.p|YarlipO1F2|234599	284	155	335	155	206	81	144	59	93	90	131	73
jgi.p|YarlipO1F2|2346	63	13	38	69	36	30	49	25	34	50	118	74
jgi.p|YarlipO1F2|234602	0	0	1	1	2	1	0	0	0	0	1	0
jgi.p|YarlipO1F2|234606	7235	3722	7799	4019	6688	2494	2800	3477	3927	2540	6159	3944
jgi.p|YarlipO1F2|234610	4576	2029	3712	2542	4661	1682	132	2	8	15	66	35
jgi.p|YarlipO1F2|234612	1525	812	1959	953	1226	552	217	151	145	470	883	526
jgi.p|YarlipO1F2|234614	1347	559	1442	910	1102	497	1002	833	1048	553	1039	559
jgi.p|YarlipO1F2|234617	2985	1376	3227	1833	2554	1143	4383	3791	4625	942	1644	1028
jgi.p|YarlipO1F2|234620	13	5	15	20	18	19	20	12	14	10	25	11
jgi.p|YarlipO1F2|234621	1251	279	875	4145	954	1113	824	3725	2425	2630	7929	4690
jgi.p|YarlipO1F2|234629	547	320	552	554	458	302	704	329	423	276	630	495
jgi.p|YarlipO1F2|234631	70560	25087	63262	28167	67083	25424	14605	27750	17480	14429	30881	16603
jgi.p|YarlipO1F2|234639	5299	1377	4581	5017	4764	2950	4806	9100	8706	2992	5359	3280
jgi.p|YarlipO1F2|234641	2032	344	1405	1900	2689	1855	980	4527	2468	3414	7517	7810
jgi.p|YarlipO1F2|234644	210	57	186	214	266	148	377	1124	972	186	591	362
jgi.p|YarlipO1F2|234646	31	12	22	72	36	38	105	187	161	75	198	131
jgi.p|YarlipO1F2|234648	1351	593	1601	1201	1089	707	429	511	716	715	1765	1026
jgi.p|YarlipO1F2|234649	14	0	10	21	18	8	7	19	30	13	38	47
jgi.p|YarlipO1F2|234661	2034	475	1654	2063	1944	1092	2438	5064	5602	1401	2869	1555
jgi.p|YarlipO1F2|234675	51	11	32	122	52	60	51	56	89	65	206	160
jgi.p|YarlipO1F2|23468	1129	276	1113	147	670	175	252	289	418	38	140	103
jgi.p|YarlipO1F2|234688	546	334	655	264	472	172	395	357	552	179	475	258
jgi.p|YarlipO1F2|234693	1112	439	1120	1122	1348	634	993	4141	2853	514	1705	1107
jgi.p|YarlipO1F2|234694	897	381	1090	761	680	462	304	326	423	327	805	518
jgi.p|YarlipO1F2|234697	1091	422	1045	1396	1058	680	995	2075	2521	983	2583	1684
jgi.p|YarlipO1F2|234698	93	200	192	1	6	4	0	1	0	0	2	1
jgi.p|YarlipO1F2|234701	299	186	378	223	293	139	253	480	429	181	654	342
jgi.p|YarlipO1F2|234705	1070	349	1039	1013	1121	585	1052	1959	2530	537	1309	915
jgi.p|YarlipO1F2|234707	1358	440	1301	955	1150	563	824	3803	2940	810	2609	1497
jgi.p|YarlipO1F2|234708	1311	414	1264	948	1124	612	730	2648	2300	557	1495	856
jgi.p|YarlipO1F2|234710	1132	191	835	1480	959	738	942	3165	3420	1236	3232	1725
jgi.p|YarlipO1F2|234711	1279	519	1313	913	1156	514	684	2936	2614	843	2723	1718
jgi.p|YarlipO1F2|234717	341	54	244	498	255	262	415	3394	648	481	1252	1367
jgi.p|YarlipO1F2|234718	2703	1722	3869	1023	1779	576	998	1014	1191	467	1017	588
jgi.p|YarlipO1F2|234719	5991	3071	6706	1178	4570	1094	2144	1861	1746	582	1335	724
jgi.p|YarlipO1F2|234720	845	334	930	388	746	242	446	812	991	336	1083	538
jgi.p|YarlipO1F2|234721	800	337	793	578	649	323	497	447	611	476	1395	830
jgi.p|YarlipO1F2|234723	195	44	162	112	144	56	53	30	43	42	112	86
jgi.p|YarlipO1F2|234726	425	40	339	1140	247	443	5	2	7	703	1232	650
jgi.p|YarlipO1F2|234732	511	200	514	377	477	211	341	388	481	398	1151	655
jgi.p|YarlipO1F2|234735	501	116	453	1110	614	538	868	1350	1888	637	1692	1118
jgi.p|YarlipO1F2|234737	311	69	229	620	421	264	225	565	410	406	912	586
jgi.p|YarlipO1F2|234738	1639	598	1750	1943	1669	1045	1251	672	1105	1071	2237	1488
jgi.p|YarlipO1F2|234740	658	242	635	883	755	342	780	3082	2276	762	1811	1037
jgi.p|YarlipO1F2|234743	84	21	78	81	85	42	145	391	367	107	228	126
jgi.p|YarlipO1F2|234745	474	163	418	818	529	364	502	2114	1951	785	2539	1441
jgi.p|YarlipO1F2|234746	57	19	43	34	66	23	46	213	138	42	223	136
jgi.p|YarlipO1F2|234747	890	622	1112	644	711	427	258	763	592	397	2017	1226
jgi.p|YarlipO1F2|234748	898	313	902	1464	877	540	1582	7462	5756	958	2217	1285
jgi.p|YarlipO1F2|234750	16	8	19	33	20	17	45	36	66	27	48	36
jgi.p|YarlipO1F2|234752	1922	899	2026	1726	1852	879	1329	10714	7807	1000	2986	2041
jgi.p|YarlipO1F2|234756	374	163	432	399	351	168	452	927	881	188	441	238
jgi.p|YarlipO1F2|234760	0	2	5	1	1	0	1	0	0	2	1	0
jgi.p|YarlipO1F2|234764	16931	3982	11454	11832	14563	8584	19960	15043	23104	9132	23269	17590
jgi.p|YarlipO1F2|234776	748	378	867	911	667	450	490	832	616	342	782	565
jgi.p|YarlipO1F2|234777	0	0	0	1	2	0	1	0	0	0	0	0
jgi.p|YarlipO1F2|234780	16	7	17	23	15	10	33	62	63	15	29	24
jgi.p|YarlipO1F2|234781	807	254	655	703	663	441	427	407	540	517	1069	620
jgi.p|YarlipO1F2|234791	3320	730	2250	3785	3198	2149	2937	7858	8479	3371	7959	4646
jgi.p|YarlipO1F2|234793	289	81	260	473	277	240	159	67	143	322	873	491
jgi.p|YarlipO1F2|234801	398	44	272	1227	537	533	2132	3730	3995	851	1684	1010
jgi.p|YarlipO1F2|234803	1115	449	1041	841	998	545	777	1477	1317	443	969	556
jgi.p|YarlipO1F2|234806	253	121	307	234	205	174	361	1008	1053	113	318	197
jgi.p|YarlipO1F2|234807	5729	2944	5759	1386	5844	1208	4134	4714	4064	545	1452	819
jgi.p|YarlipO1F2|234810	3325	1467	3304	2912	5625	1971	6343	9684	10616	1663	4763	2955
jgi.p|YarlipO1F2|234811	1094	229	660	477	733	378	18	9	89	306	923	959
jgi.p|YarlipO1F2|234818	41	8	31	60	31	26	26	31	22	27	97	72
jgi.p|YarlipO1F2|234822	606	176	532	1378	523	507	1155	1460	1460	785	1364	972
jgi.p|YarlipO1F2|234827	303	25	247	642	261	289	1	1	2	852	2109	1318
jgi.p|YarlipO1F2|234828	631	62	534	1810	499	780	49	12	14	1928	4585	2885
jgi.p|YarlipO1F2|234835	289	59	239	591	233	220	30	47	49	546	2273	1471
jgi.p|YarlipO1F2|234838	801	383	895	1022	781	441	690	588	684	582	1220	948
jgi.p|YarlipO1F2|234840	6156	3301	6810	1651	5143	1409	516	572	595	272	554	183
jgi.p|YarlipO1F2|234843	1156	128	404	3593	3102	1699	804	20	236	133	323	161
jgi.p|YarlipO1F2|234844	436	99	349	459	351	251	401	413	534	295	699	418
jgi.p|YarlipO1F2|234845	557	135	379	649	684	345	706	1489	1652	537	1321	783
jgi.p|YarlipO1F2|234846	6	4	10	34	4	7	29	112	52	15	18	10
jgi.p|YarlipO1F2|234849	715	78	403	1818	939	872	1901	1498	1858	1232	2253	1650
jgi.p|YarlipO1F2|234850	236	22	127	391	244	169	456	2323	1616	278	783	450
jgi.p|YarlipO1F2|234854	440	24	234	1188	638	554	1562	2199	2465	790	1993	1070
jgi.p|YarlipO1F2|234855	112	34	84	48	90	27	64	28	42	25	66	58
jgi.p|YarlipO1F2|234857	1	1	1	0	0	0	0	0	0	0	0	1
jgi.p|YarlipO1F2|234860	3319	636	2502	3137	4397	1836	3369	4440	3672	750	2179	2023
jgi.p|YarlipO1F2|234863	36	5	28	37	27	18	45	26	23	19	40	20
jgi.p|YarlipO1F2|234865	1598	439	1472	1624	1823	860	2291	4948	5306	1223	3326	1945
jgi.p|YarlipO1F2|234866	1052	283	1041	1194	1001	670	1270	1308	1735	687	1487	833
jgi.p|YarlipO1F2|234872	390	226	454	344	291	164	267	381	427	254	527	295
jgi.p|YarlipO1F2|234877	620	264	692	495	511	283	385	869	849	299	646	441
jgi.p|YarlipO1F2|234879	619	389	848	245	428	169	121	58	106	126	141	92
jgi.p|YarlipO1F2|234880	4109	1028	3414	5962	3736	2676	2476	13778	9434	3749	8743	5237
jgi.p|YarlipO1F2|234881	1007	55	446	1417	935	834	1224	1683	2164	1079	2026	992
jgi.p|YarlipO1F2|234882	10804	1047	6339	7033	11569	5639	13328	10223	14304	3191	7831	4310
jgi.p|YarlipO1F2|234883	355	85	205	694	422	367	733	520	762	396	768	571
jgi.p|YarlipO1F2|234885	922	414	993	1250	956	604	1747	8388	7318	814	1946	1268
jgi.p|YarlipO1F2|234886	871	258	868	763	687	409	608	1274	1452	563	1829	942
jgi.p|YarlipO1F2|234887	602	335	759	497	525	303	362	209	280	382	1011	675
