GeneID	GYAPU	GYAPW	GYAPX	GYAPY	GYAPZ	GYASA	GYOYB	GYOYC	GYASG	GYOYG	GYASN	GYASO
jgi.p|Debsub1|214135	1625	836	1520	797	972	1210	49	69	149	707	1106	721
jgi.p|Debsub1|214136	374	171	311	214	217	324	9	23	19	161	285	67
jgi.p|Debsub1|214138	453	184	165	88	103	94	9	11	9	78	128	60
jgi.p|Debsub1|214139	592	304	519	278	321	292	21	21	24	211	393	139
jgi.p|Debsub1|214140	864	445	507	282	395	354	41	33	33	274	475	235
jgi.p|Debsub1|214141	675	325	506	294	321	369	9	21	31	167	357	101
jgi.p|Debsub1|214142	5939	2837	6892	4084	4767	5784	435	570	675	2663	5474	4045
jgi.p|Debsub1|214143	1122	577	1367	859	993	1111	158	203	272	583	1140	1236
jgi.p|Debsub1|214144	3542	1823	4074	3086	3762	4505	579	444	909	1949	4365	4050
jgi.p|Debsub1|214145	119	74	141	69	100	92	43	33	102	99	141	122
jgi.p|Debsub1|214146	2270	1038	2678	1299	1779	2115	131	338	242	753	2211	584
jgi.p|Debsub1|214150	6731	3048	9162	4055	4764	5741	800	1272	1945	4141	5260	4883
jgi.p|Debsub1|214152	2152	1220	1271	1062	1130	1157	139	99	136	411	1256	600
jgi.p|Debsub1|214162	1045	473	814	584	750	848	57	70	92	442	675	277
jgi.p|Debsub1|214176	7184	3759	8135	5142	6146	8433	987	733	1755	2787	5589	3102
jgi.p|Debsub1|214180	8949	4011	13298	4031	4694	5216	9441	3811	15943	2600	6083	8515
jgi.p|Debsub1|214183	7863	3876	9551	5514	6275	8237	326	700	866	3128	6025	3619
jgi.p|Debsub1|214186	1428	773	1571	873	1036	1475	48	79	85	1142	2561	885
jgi.p|Debsub1|214188	12814	5855	18079	6299	7250	8471	21374	10158	35424	4047	7623	10248
jgi.p|Debsub1|214192	23346	10401	35992	16332	18746	19331	49963	43941	41855	18742	21055	29541
jgi.p|Debsub1|214195	9587	4712	13315	6387	7072	8061	6914	5902	11158	4410	8372	10163
jgi.p|Debsub1|214198	1306	737	2031	1013	1153	1231	17227	4609	27364	1148	1801	4455
jgi.p|Debsub1|214202	23523	10665	33866	16321	18528	19062	8691	15790	10455	15350	22498	26910
jgi.p|Debsub1|214209	18815	9159	25457	10251	13295	14601	14447	10147	22407	9789	15464	17071
jgi.p|Debsub1|214210	1359	675	822	710	783	750	37	48	105	299	842	374
jgi.p|Debsub1|214214	9560	4170	12722	5522	6301	7753	7431	13022	17166	5809	8762	7856
jgi.p|Debsub1|214222	393	186	219	168	230	286	14	5	24	116	351	84
jgi.p|Debsub1|214224	10286	4958	14521	5666	7797	8301	11315	7006	21879	6774	11207	13500
jgi.p|Debsub1|214225	7210	3478	9084	3765	3649	4873	410	813	747	1993	3766	3624
jgi.p|Debsub1|214226	369	148	164	99	114	180	5	11	29	80	171	20
jgi.p|Debsub1|214227	1277	637	1986	1053	1169	1469	794	475	1698	432	1190	954
jgi.p|Debsub1|214229	6971	3826	6458	4404	4926	6736	409	699	849	2455	5954	2606
jgi.p|Debsub1|214231	538	260	395	237	301	329	12	14	30	219	362	90
jgi.p|Debsub1|214232	866	387	663	266	463	510	50	51	85	456	636	344
jgi.p|Debsub1|214233	1584	722	1578	1203	1264	1607	71	83	156	492	1112	553
jgi.p|Debsub1|214238	630	285	592	359	477	567	52	66	69	350	530	437
jgi.p|Debsub1|214240	22203	10692	34649	17156	20084	21491	1754	2929	3327	8535	18820	14448
jgi.p|Debsub1|214242	7	2	16	23	21	20	8	2	1	2	17	10
jgi.p|Debsub1|214247	1358	579	1084	557	785	782	36	47	63	525	1003	431
jgi.p|Debsub1|214250	1715	832	1471	732	1082	1438	102	142	245	728	1418	508
jgi.p|Debsub1|214253	980	478	909	632	859	1083	156	172	312	705	1129	724
jgi.p|Debsub1|214257	1663	766	2444	1682	1680	2042	688	742	1425	829	1636	2102
jgi.p|Debsub1|214258	10279	4878	12430	6340	6441	7735	347	1163	765	3764	6867	4184
jgi.p|Debsub1|214260	532	209	185	112	137	165	9	10	10	79	127	28
jgi.p|Debsub1|214261	5967	2846	8707	3473	4020	4847	1279	1895	2326	2115	4325	3051
jgi.p|Debsub1|214262	4414	2062	6228	2635	2973	3584	2654	2120	5633	1541	3160	2684
jgi.p|Debsub1|214268	5480	2993	7859	6307	7729	8927	3120	2116	5809	3680	7792	9191
jgi.p|Debsub1|214273	2154	946	2884	1890	2147	2621	543	719	803	1081	2093	1737
jgi.p|Debsub1|214274	14494	7408	14453	9657	10059	13070	1689	1632	2874	3709	7705	5339
jgi.p|Debsub1|214275	1445	715	1542	1005	1141	1280	116	162	239	549	1080	735
jgi.p|Debsub1|214276	295	149	288	204	261	310	236	127	464	114	225	201
jgi.p|Debsub1|214283	3825	1776	2725	1789	1838	3014	50	83	89	1150	1934	266
jgi.p|Debsub1|214285	12875	5997	21339	8715	10654	11326	5448	6618	9358	7383	16063	13872
jgi.p|Debsub1|214287	1052	451	537	366	504	623	51	33	93	260	584	284
jgi.p|Debsub1|214288	5877	3082	8104	4588	6074	7348	14199	4586	19776	3326	6411	7955
jgi.p|Debsub1|214289	1606	810	1405	798	1031	1199	33	53	95	709	1356	581
jgi.p|Debsub1|214290	4039	2155	4502	3095	3292	4203	267	447	449	1470	3466	1737
jgi.p|Debsub1|214291	517	297	525	373	417	392	14	24	25	183	469	217
jgi.p|Debsub1|214294	2340	1297	2404	1769	1862	1760	62	77	130	640	1409	658
jgi.p|Debsub1|214299	3563	1802	4258	2188	2613	3147	1066	752	1674	1310	2565	2933
jgi.p|Debsub1|214300	4943	2477	5380	3353	3825	4706	214	447	352	1861	4210	1815
jgi.p|Debsub1|214303	2022	1062	2331	1765	2009	2382	176	290	241	2535	4660	3754
jgi.p|Debsub1|214305	362	182	289	144	194	246	9	16	20	1148	2021	843
jgi.p|Debsub1|214310	827	322	498	318	358	424	10	11	37	181	434	146
jgi.p|Debsub1|214316	332	133	230	108	191	234	18	17	26	166	254	145
jgi.p|Debsub1|214317	4187	2142	3711	2754	2869	3067	79	139	190	1908	3901	877
jgi.p|Debsub1|214320	1687	802	1771	1167	1341	1604	87	85	117	788	1652	872
jgi.p|Debsub1|214321	264	122	234	152	170	204	17	22	36	121	197	77
jgi.p|Debsub1|214323	12129	6116	13202	8560	10187	12319	292	523	726	5657	12320	4108
jgi.p|Debsub1|214325	1013	404	400	254	333	591	6	12	40	225	478	33
jgi.p|Debsub1|214326	1307	611	788	505	663	938	42	57	124	342	688	236
jgi.p|Debsub1|214327	675	370	570	439	564	666	22	26	31	278	567	165
jgi.p|Debsub1|214329	1781	824	1762	957	1083	1390	46	127	121	1001	1708	410
jgi.p|Debsub1|214330	1982	918	1780	871	1245	1373	168	131	269	989	1574	854
jgi.p|Debsub1|214337	524	230	473	299	343	455	29	34	36	155	442	150
jgi.p|Debsub1|214340	26	7	12	25	36	34	1	0	0	11	15	15
jgi.p|Debsub1|214342	435	216	199	215	238	227	9	5	16	85	212	49
jgi.p|Debsub1|214344	1912	880	1634	1143	1404	1992	71	79	117	797	1537	408
jgi.p|Debsub1|214345	1721	922	2091	1081	1344	1558	119	250	221	754	1470	808
jgi.p|Debsub1|214346	527	289	489	418	467	438	14	25	22	236	597	240
jgi.p|Debsub1|214348	600	311	287	247	285	341	6	9	34	121	333	72
jgi.p|Debsub1|214350	557	289	808	427	495	604	302	335	354	301	503	633
jgi.p|Debsub1|214351	1497	707	1228	952	1023	1363	51	78	107	438	1006	372
jgi.p|Debsub1|214352	1167	590	1052	826	916	1060	36	70	91	524	1127	466
jgi.p|Debsub1|214353	290	138	179	111	135	153	24	24	69	127	262	86
jgi.p|Debsub1|214354	49	20	59	39	48	42	12	20	18	35	58	39
jgi.p|Debsub1|214355	1203	516	1545	942	1033	1291	303	421	537	612	1196	1126
jgi.p|Debsub1|214360	902	475	816	586	814	1027	150	130	247	482	1009	459
jgi.p|Debsub1|214362	5841	2885	6172	3276	4062	3974	266	414	444	2209	4124	2400
jgi.p|Debsub1|214364	6463	3584	5685	3607	4130	4794	175	248	394	1836	4725	1762
